,Ano de ingresso,Semestre de ingresso no curso,Código,Gênero,Data de nascimento,Forma de ingresso,Tipo de cota,Município SISU,UF SISU,País de nascimento,Mudou de curso - mesmo campus,Mudou de curso - outro campus,Cor ou raça,Ano,Semestre,Coeficiente de rendimento,Disciplinas matriculadas,Disciplinas aprovadas,Disciplinas reprovadas por nota,Disciplinas reprovadas por frequência,Disciplinas consignadas,Situação,Período
10212,2019,2,1078,Masculino,1999-11-25,SISU - Sistema de Seleção Unificada,Categoria L06 (4S),Mogi das Cruzes,SP,Brasil,Não,Não,Parda,2022,2,0.4666,4,0,0,4,0,Regular,3
10224,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.606,5,4,1,0,0,Regular,2
10226,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.6818,8,0,0,0,4,Regular,2
10227,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.7249,4,4,0,0,2,Regular,3
10229,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.7638,4,4,0,0,1,Regular,4
10228,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.7642,3,3,0,0,0,Regular,4
10230,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.7702,6,6,0,0,1,Regular,5
10225,2019,2,1079,Feminino,1998-12-22,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.7841,5,5,0,0,0,Regular,5
10231,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2019,2,0.6316,5,4,0,1,0,Regular,2
10233,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2020,1,0.7251,8,3,0,0,2,Regular,2
10232,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2020,2,0.769,3,3,0,0,1,Regular,3
10237,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2021,1,0.815,4,4,0,0,1,Regular,4
10236,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2021,2,0.8399,5,5,0,0,0,Regular,4
10235,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2022,1,0.8407,4,4,0,0,1,Regular,4
10234,2019,2,1080,Masculino,2000-03-14,SISU - Sistema de Seleção Unificada,Não cotista,Cotia,SP,Brasil,Não,Não,Branca,2022,2,0.8103,1,0,1,0,1,Regular,4
10243,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.5276,5,2,0,2,1,Regular,2
10244,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.5276,6,0,0,0,0,Regular,2
10245,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.6249,4,4,0,0,2,Regular,2
10242,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.5104,3,1,2,0,0,Regular,2
10239,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.5082,3,2,1,0,0,Regular,2
10240,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.5063,4,2,1,1,0,Regular,3
10241,2019,2,1081,Masculino,1999-10-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.5289,4,3,1,0,0,Regular,3
10262,2019,2,1082,Masculino,2000-05-06,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),São Paulo,SP,Brasil,Não,Não,Não declarado,2019,2,0.846,4,0,0,0,5,Regular,2
10263,2019,2,1082,Masculino,2000-05-06,SISU - Sistema de Seleção Unificada,Categoria L01 (1S),São Paulo,SP,Brasil,Não,Não,Não declarado,2020,1,0.846,0,0,0,0,0,Desistente,2
10266,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2019,2,0.3744,5,2,2,1,0,Regular,1
10265,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2020,1,0.4629,7,1,0,0,1,Regular,2
10270,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2020,2,0.4938,4,2,2,0,1,Regular,2
10264,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2021,1,0.4897,3,1,2,0,0,Regular,2
10267,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2021,2,0.4768,3,1,2,0,0,Regular,2
10269,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2022,1,0.4786,2,0,2,0,0,Regular,2
10268,2019,2,1083,Feminino,2000-11-04,SISU - Sistema de Seleção Unificada,Não cotista,Apucarana,PR,Brasil,Não,Não,Branca,2022,2,0.5002,3,3,0,0,0,Regular,2
10286,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2019,2,0.7004,5,4,1,0,0,Regular,2
10283,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2020,1,0.7004,7,0,0,0,0,Regular,2
10284,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2020,2,0.7474,2,2,0,0,2,Regular,2
10282,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2021,1,0.7592,2,2,0,0,1,Regular,3
10281,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2021,2,0.7743,1,1,0,0,0,Regular,3
10280,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2022,1,0.7743,0,0,0,0,0,Desistente,3
10285,2019,2,1084,Masculino,1998-09-22,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Sorocaba,SP,Brasil,Não,Não,Branca,2022,2,0.7743,0,0,0,0,0,Desistente,3
10287,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2019,2,0.1368,5,1,0,4,0,Regular,1
10288,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2020,1,0.1368,4,0,0,0,0,Regular,1
10289,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2020,2,0.1368,0,0,0,0,0,Trancado,1
10290,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2021,1,0.1368,0,0,0,0,0,Trancado,1
10291,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2021,2,0.2124,2,1,1,0,0,Regular,1
10292,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2022,1,0.3014,1,1,0,0,0,Regular,1
10293,2019,2,1085,Masculino,1993-02-13,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2022,2,0.2881,5,2,0,3,0,Regular,2
10321,2019,2,1086,Masculino,2000-05-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2019,2,0.1336,5,0,0,5,0,Desistente,1
10328,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.5437,5,3,1,1,1,Regular,2
10322,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.6896,6,2,0,0,5,Regular,3
10323,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.7213,3,3,0,0,0,Regular,3
10324,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.7495,3,3,0,0,2,Regular,3
10325,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.7724,6,6,0,0,1,Regular,4
10327,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.7655,5,5,0,0,1,Regular,4
10326,2019,2,1087,Feminino,2001-03-23,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.7625,6,6,0,0,1,Regular,5
10352,2019,2,1088,Masculino,2001-03-20,SISU - Sistema de Seleção Unificada,Não cotista,Londrina,PR,Brasil,Não,Não,Não declarado,2019,2,0.2208,5,0,0,5,0,Desistente,1
10366,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.2656,5,1,0,4,0,Regular,1
10363,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.2656,3,0,0,0,0,Regular,1
10361,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.162,3,0,3,0,0,Regular,1
10362,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.162,0,0,0,0,0,Regular,1
10367,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.1054,4,0,4,0,0,Regular,1
10365,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.1054,0,0,0,0,0,Regular,1
10364,2019,2,1089,Masculino,1998-03-26,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.0962,1,0,0,1,0,Regular,1
10384,2019,2,1090,Masculino,2001-07-17,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Não declarado,2019,2,0.0576,5,0,0,5,0,Desistente,1
10406,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2019,2,0.5338,4,0,0,2,13,Regular,2
10401,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2020,1,0.5603,1,1,0,0,0,Trancado,3
10403,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2020,2,0.5603,0,0,0,0,0,Trancado,3
10404,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2021,1,0.5603,0,0,0,0,0,Trancado,3
10402,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2021,2,0.5603,0,0,0,0,0,Trancado,3
10407,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2022,1,0.5603,0,0,0,0,0,Trancado,3
10405,2019,2,1091,Masculino,1996-10-18,SISU - Sistema de Seleção Unificada,Categoria L02 (2S),Curitiba,PR,Brasil,Não,Não,Parda,2022,2,0.5603,0,0,0,0,0,Trancado,3
10412,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2019,2,0.682,5,4,0,1,0,Regular,2
10413,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2020,1,0.682,7,0,0,0,0,Regular,2
10414,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2020,2,0.7116,5,5,0,0,3,Regular,3
10408,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2021,1,0.7226,4,4,0,0,1,Regular,3
10409,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2021,2,0.7541,5,5,0,0,1,Regular,4
10410,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2022,1,0.728,5,4,1,0,0,Regular,4
10411,2019,2,1092,Masculino,2001-09-02,SISU - Sistema de Seleção Unificada,Não cotista,Esteio,RS,Brasil,Não,Não,Branca,2022,2,0.7203,5,4,1,0,0,Regular,5
10415,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2019,2,0.6256,5,4,1,0,0,Regular,2
10419,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2020,1,0.6713,8,0,0,0,2,Regular,2
10418,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2020,2,0.6679,5,3,2,0,0,Regular,2
10420,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2021,1,0.6825,6,6,0,0,1,Regular,3
10421,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2021,2,0.6977,5,5,0,0,2,Regular,4
10417,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2022,1,0.6971,8,6,1,1,1,Regular,4
10416,2019,2,1093,Masculino,2000-10-31,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Branca,2022,2,0.6724,5,3,1,1,0,Regular,5
10428,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2019,2,0.9312,5,1,0,0,5,Regular,2
10426,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2020,1,0.926,8,0,0,0,2,Regular,2
10425,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2020,2,0.9061,4,4,0,0,1,Regular,3
10424,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2021,1,0.9072,4,4,0,0,1,Regular,3
10423,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2021,2,0.9,6,6,0,0,2,Regular,4
10427,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2022,1,0.8507,6,5,1,0,0,Regular,5
10422,2019,2,1094,Masculino,2001-10-11,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Suzano,SP,Brasil,Não,Não,Branca,2022,2,0.8362,5,5,0,0,1,Regular,6
10439,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2019,2,0.5456,5,3,2,0,0,Regular,2
10437,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2020,1,0.6253,4,0,0,0,3,Regular,2
10438,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2020,2,0.536,1,0,1,0,0,Regular,2
10441,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2021,1,0.6112,1,1,0,0,1,Regular,2
10443,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2021,2,0.6326,1,1,0,0,0,Regular,2
10440,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2022,1,0.6326,0,0,0,0,0,Regular,2
10442,2019,2,1095,Masculino,1998-12-04,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Pinhais,PR,Brasil,Não,Não,Branca,2022,2,0.6496,1,1,0,0,0,Regular,2
10450,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2019,2,0.214,5,1,4,0,0,Regular,1
10444,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2020,1,0.214,5,0,0,0,0,Regular,1
10445,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2020,2,0.3742,3,1,2,0,0,Regular,1
10446,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2021,1,0.4535,4,3,1,0,1,Regular,2
10447,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2021,2,0.5522,6,6,0,0,1,Regular,3
10449,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2022,1,0.5575,7,4,3,0,0,Regular,3
10448,2019,2,1096,Masculino,2000-02-29,SISU - Sistema de Seleção Unificada,Não cotista,Fazenda Rio Grande,PR,Brasil,Não,Não,Branca,2022,2,0.5461,3,1,2,0,0,Regular,3
10480,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2019,2,0.9604,5,5,0,0,1,Regular,2
10476,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2020,1,0.9503,7,0,0,0,2,Regular,2
10477,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2020,2,0.9167,5,5,0,0,1,Regular,3
10481,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2021,1,0.9091,5,5,0,0,1,Regular,4
10479,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2021,2,0.9045,6,6,0,0,1,Regular,5
10482,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2022,1,0.9148,5,5,0,0,0,Regular,5
10478,2019,2,1097,Masculino,2000-06-10,SISU - Sistema de Seleção Unificada,Categoria L05 (3S),Domingos Martins,ES,Brasil,Não,Não,Branca,2022,2,0.9094,6,6,0,0,0,Regular,6
10491,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2019,2,0.2784,5,1,1,3,0,Regular,1
10492,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2020,1,0.2784,4,0,0,0,0,Regular,1
10493,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2020,2,0.4919,4,3,1,0,0,Regular,2
10494,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2021,1,0.5273,4,3,1,0,2,Regular,2
10497,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2021,2,0.574,5,5,0,0,1,Regular,3
10496,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2022,1,0.574,0,0,0,0,0,Trancado,3
10495,2019,2,1098,Masculino,2001-06-16,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Amarela,2022,2,0.574,0,0,0,0,0,Trancado,3
10502,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.762,5,5,0,0,2,Regular,2
10501,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.762,6,0,0,0,0,Regular,2
10500,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,2,0.7695,3,3,0,0,1,Regular,3
10503,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,1,0.8159,4,4,0,0,1,Regular,3
10504,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2021,2,0.8138,5,5,0,0,0,Regular,3
10499,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,1,0.7875,5,4,1,0,0,Regular,4
10498,2019,2,1099,Masculino,2001-02-04,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2022,2,0.7662,5,5,0,0,2,Regular,5
10530,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2019,2,0.2304,5,1,1,3,0,Regular,1
10533,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2020,1,0.2304,3,0,0,0,0,Regular,1
10534,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2020,2,0.4306,4,3,1,0,1,Regular,2
10531,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2021,1,0.4526,4,3,1,0,3,Regular,2
10532,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2021,2,0.4951,4,3,1,0,1,Regular,2
10535,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2022,1,0.5077,4,3,0,1,2,Regular,3
10536,2019,2,1100,Masculino,2000-02-13,SISU - Sistema de Seleção Unificada,Não cotista,São Paulo,SP,Brasil,Não,Não,Branca,2022,2,0.5438,5,4,1,0,0,Regular,4
10546,2019,2,1101,Masculino,1999-06-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2019,2,0.76,4,2,0,0,3,Regular,2
10545,2019,2,1101,Masculino,1999-06-15,SISU - Sistema de Seleção Unificada,Não cotista,Curitiba,PR,Brasil,Não,Não,Branca,2020,1,0.76,0,0,0,0,0,Desistente,2
10555,2019,2,1102,Masculino,2001-04-16,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Parda,2019,2,0.4056,4,2,1,1,1,Regular,2
10558,2019,2,1102,Masculino,2001-04-16,SISU - Sistema de Seleção Unificada,Não cotista,São José dos Pinhais,PR,Brasil,Não,Não,Parda,2020,1,0.3271,6,0,0,0,0,Regular,2
